entidad,pais_de_origen,anio,trimestre,fecha,millones_de_dolares
Aguascalientes,Bélgica,2009,1,2009-03-01,0
Aguascalientes,Brasil,2009,1,2009-03-01,-2.7749059999999997
Aguascalientes,Canadá,2009,1,2009-03-01,-0.12183700000000001
Aguascalientes,Chile,2009,1,2009-03-01,0
Aguascalientes,"China, República Popular de",2009,1,2009-03-01,0
Aguascalientes,Colombia,2009,1,2009-03-01,0.00039599999999999998
Aguascalientes,"Corea, República de",2009,1,2009-03-01,0.43619200000000002
Aguascalientes,Dinamarca,2009,1,2009-03-01,0
Aguascalientes,Ecuador,2009,1,2009-03-01,0
Aguascalientes,El Salvador,2009,1,2009-03-01,0
Aguascalientes,España,2009,1,2009-03-01,-0.014843999999999968
Aguascalientes,Estados Unidos de América,2009,1,2009-03-01,9.1137066799999928
Aguascalientes,Francia,2009,1,2009-03-01,2.0939290000000002
Aguascalientes,Guatemala,2009,1,2009-03-01,0
Aguascalientes,Hong Kong,2009,1,2009-03-01,0
Aguascalientes,India,2009,1,2009-03-01,0
Aguascalientes,Italia,2009,1,2009-03-01,0
Aguascalientes,Japón,2009,1,2009-03-01,244.80283099999997
Aguascalientes,Luxemburgo,2009,1,2009-03-01,0
Aguascalientes,Nicaragua,2009,1,2009-03-01,0
Aguascalientes,Países Bajos,2009,1,2009-03-01,0
Aguascalientes,Panamá,2009,1,2009-03-01,0
Aguascalientes,Perú,2009,1,2009-03-01,0
Aguascalientes,Portugal,2009,1,2009-03-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2009,1,2009-03-01,0.245451
Aguascalientes,República Checa,2009,1,2009-03-01,0
Aguascalientes,Singapur,2009,1,2009-03-01,-0.080213000000000007
Aguascalientes,Suecia,2009,1,2009-03-01,-0.030387999999999998
Aguascalientes,Suiza,2009,1,2009-03-01,0
Aguascalientes,Taiwán,2009,1,2009-03-01,0
Aguascalientes,Uruguay,2009,1,2009-03-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2009,1,2009-03-01,0
Aguascalientes,Otros países,2009,1,2009-03-01,0.27133999999999997
Aguascalientes,Alemania,2009,2,2009-06-01,0.203538
Aguascalientes,Argentina,2009,2,2009-06-01,6.0419489999999998
Aguascalientes,Australia,2009,2,2009-06-01,0
Aguascalientes,Austria,2009,2,2009-06-01,0
Aguascalientes,Bélgica,2009,2,2009-06-01,1.0976330000000001
Aguascalientes,Brasil,2009,2,2009-06-01,1.4696989999999999
Aguascalientes,Canadá,2009,2,2009-06-01,1.6102630000000002
Aguascalientes,Chile,2009,2,2009-06-01,0
Aguascalientes,"China, República Popular de",2009,2,2009-06-01,0
Aguascalientes,Colombia,2009,2,2009-06-01,1.2e-05
Aguascalientes,"Corea, República de",2009,2,2009-06-01,2.1139649999999999
Aguascalientes,Dinamarca,2009,2,2009-06-01,0
Aguascalientes,Ecuador,2009,2,2009-06-01,0
Aguascalientes,El Salvador,2009,2,2009-06-01,0
Aguascalientes,España,2009,2,2009-06-01,-0.094835999999999976
Aguascalientes,Estados Unidos de América,2009,2,2009-06-01,115.37452591999993
Aguascalientes,Francia,2009,2,2009-06-01,16.770257000000004
Aguascalientes,Guatemala,2009,2,2009-06-01,0
Aguascalientes,Hong Kong,2009,2,2009-06-01,0
Aguascalientes,India,2009,2,2009-06-01,0
Aguascalientes,Italia,2009,2,2009-06-01,0
Aguascalientes,Japón,2009,2,2009-06-01,-5.2634600000000011
Aguascalientes,Luxemburgo,2009,2,2009-06-01,0
Aguascalientes,Nicaragua,2009,2,2009-06-01,0
Aguascalientes,Países Bajos,2009,2,2009-06-01,0
Aguascalientes,Panamá,2009,2,2009-06-01,0
Aguascalientes,Perú,2009,2,2009-06-01,0
Aguascalientes,Portugal,2009,2,2009-06-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2009,2,2009-06-01,0.26086599999999999
Aguascalientes,República Checa,2009,2,2009-06-01,0
Aguascalientes,Singapur,2009,2,2009-06-01,0
Aguascalientes,Suecia,2009,2,2009-06-01,-0.027921999999999999
Aguascalientes,Suiza,2009,2,2009-06-01,0
Aguascalientes,Taiwán,2009,2,2009-06-01,0
Aguascalientes,Uruguay,2009,2,2009-06-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2009,2,2009-06-01,0
Aguascalientes,Otros países,2009,2,2009-06-01,2.0704199999999999
Aguascalientes,Alemania,2009,3,2009-09-01,0.15718799999999999
Aguascalientes,Argentina,2009,3,2009-09-01,-1.105715
Aguascalientes,Australia,2009,3,2009-09-01,0
Aguascalientes,Austria,2009,3,2009-09-01,0
Aguascalientes,Bélgica,2009,3,2009-09-01,0
Aguascalientes,Brasil,2009,3,2009-09-01,-1.1719040000000001
Aguascalientes,Canadá,2009,3,2009-09-01,0.055089759999999995
Aguascalientes,Chile,2009,3,2009-09-01,0
Aguascalientes,"China, República Popular de",2009,3,2009-09-01,0
Aguascalientes,Colombia,2009,3,2009-09-01,0
Aguascalientes,"Corea, República de",2009,3,2009-09-01,0
Aguascalientes,Dinamarca,2009,3,2009-09-01,0
Aguascalientes,Ecuador,2009,3,2009-09-01,0
Aguascalientes,El Salvador,2009,3,2009-09-01,0
Aguascalientes,España,2009,3,2009-09-01,5.356997999999999
Aguascalientes,Estados Unidos de América,2009,3,2009-09-01,18.247786999999988
Aguascalientes,Francia,2009,3,2009-09-01,-0.033454999999999992
Aguascalientes,Guatemala,2009,3,2009-09-01,0
Aguascalientes,Hong Kong,2009,3,2009-09-01,0
Aguascalientes,India,2009,3,2009-09-01,0
Aguascalientes,Italia,2009,3,2009-09-01,0.000224
Aguascalientes,Japón,2009,3,2009-09-01,14.809635000000002
Aguascalientes,Luxemburgo,2009,3,2009-09-01,0
Aguascalientes,Nicaragua,2009,3,2009-09-01,0
Aguascalientes,Países Bajos,2009,3,2009-09-01,0
Aguascalientes,Panamá,2009,3,2009-09-01,0
Aguascalientes,Perú,2009,3,2009-09-01,0
Aguascalientes,Portugal,2009,3,2009-09-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2009,3,2009-09-01,0.178479
Aguascalientes,República Checa,2009,3,2009-09-01,0
Aguascalientes,Singapur,2009,3,2009-09-01,-0.041279999999999997
Aguascalientes,Suecia,2009,3,2009-09-01,-0.075131000000000003
Aguascalientes,Suiza,2009,3,2009-09-01,0
Aguascalientes,Taiwán,2009,3,2009-09-01,0.0037309999999999999
Aguascalientes,Uruguay,2009,3,2009-09-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2009,3,2009-09-01,0
Aguascalientes,Otros países,2009,3,2009-09-01,0.59748999999999997
Aguascalientes,Alemania,2009,4,2009-12-01,-1.1215269999999999
Aguascalientes,Argentina,2009,4,2009-12-01,-0.88898999999999995
Aguascalientes,Australia,2009,4,2009-12-01,0
Aguascalientes,Austria,2009,4,2009-12-01,0
Aguascalientes,Bélgica,2009,4,2009-12-01,1.7608090000000001
Aguascalientes,Brasil,2009,4,2009-12-01,-1.0272269999999999
Aguascalientes,Canadá,2009,4,2009-12-01,-0.0046849999999999947
Aguascalientes,Chile,2009,4,2009-12-01,0
Aguascalientes,"China, República Popular de",2009,4,2009-12-01,0
Aguascalientes,Colombia,2009,4,2009-12-01,0.015934
Aguascalientes,"Corea, República de",2009,4,2009-12-01,0.00031100000000000002
Aguascalientes,Dinamarca,2009,4,2009-12-01,0
Aguascalientes,Ecuador,2009,4,2009-12-01,0
Aguascalientes,El Salvador,2009,4,2009-12-01,0
Aguascalientes,España,2009,4,2009-12-01,11.337171
Aguascalientes,Estados Unidos de América,2009,4,2009-12-01,6.4549610000000017
Aguascalientes,Francia,2009,4,2009-12-01,0.16372099999999998
Aguascalientes,Guatemala,2009,4,2009-12-01,0
Aguascalientes,Hong Kong,2009,4,2009-12-01,0
Aguascalientes,India,2009,4,2009-12-01,0
Aguascalientes,Italia,2009,4,2009-12-01,0
Aguascalientes,Japón,2009,4,2009-12-01,-111.73883499999999
Aguascalientes,Luxemburgo,2009,4,2009-12-01,0
Aguascalientes,Nicaragua,2009,4,2009-12-01,0
Aguascalientes,Países Bajos,2009,4,2009-12-01,0
Aguascalientes,Panamá,2009,4,2009-12-01,0
Aguascalientes,Perú,2009,4,2009-12-01,0
Aguascalientes,Portugal,2009,4,2009-12-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2009,4,2009-12-01,0.0038800000000000002
Aguascalientes,República Checa,2009,4,2009-12-01,1.5920920000000001
Aguascalientes,Singapur,2009,4,2009-12-01,-0.079005000000000006
Aguascalientes,Suecia,2009,4,2009-12-01,0.090866000000000002
Aguascalientes,Suiza,2009,4,2009-12-01,-0.026328000000000001
Aguascalientes,Taiwán,2009,4,2009-12-01,0
Aguascalientes,Uruguay,2009,4,2009-12-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2009,4,2009-12-01,0
Aguascalientes,Otros países,2009,4,2009-12-01,0.81716800000000001
Aguascalientes,Alemania,2010,1,2010-03-01,0.10180300000000002
Aguascalientes,Argentina,2010,1,2010-03-01,-5.823067
Aguascalientes,Australia,2010,1,2010-03-01,0
Aguascalientes,Austria,2010,1,2010-03-01,0
Aguascalientes,Bélgica,2010,1,2010-03-01,0
Aguascalientes,Brasil,2010,1,2010-03-01,-1.648865
Aguascalientes,Canadá,2010,1,2010-03-01,-0.13191700000000001
Aguascalientes,Chile,2010,1,2010-03-01,0
Aguascalientes,"China, República Popular de",2010,1,2010-03-01,0
Aguascalientes,Colombia,2010,1,2010-03-01,0
Aguascalientes,"Corea, República de",2010,1,2010-03-01,0.41573199999999999
Aguascalientes,Dinamarca,2010,1,2010-03-01,0.00044099999999999999
Aguascalientes,Ecuador,2010,1,2010-03-01,0
Aguascalientes,El Salvador,2010,1,2010-03-01,0
Aguascalientes,España,2010,1,2010-03-01,19.022588999999996
Aguascalientes,Estados Unidos de América,2010,1,2010-03-01,41.661574659999985
Aguascalientes,Francia,2010,1,2010-03-01,6.1912159999999981
Aguascalientes,Guatemala,2010,1,2010-03-01,0
Aguascalientes,Hong Kong,2010,1,2010-03-01,0
Aguascalientes,India,2010,1,2010-03-01,0
Aguascalientes,Italia,2010,1,2010-03-01,0
Aguascalientes,Japón,2010,1,2010-03-01,210.401973
Aguascalientes,Luxemburgo,2010,1,2010-03-01,0
Aguascalientes,Nicaragua,2010,1,2010-03-01,0
Aguascalientes,Países Bajos,2010,1,2010-03-01,0.078312000000000007
Aguascalientes,Panamá,2010,1,2010-03-01,0
Aguascalientes,Perú,2010,1,2010-03-01,0
Aguascalientes,Portugal,2010,1,2010-03-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2010,1,2010-03-01,0.63590800000000003
Aguascalientes,República Checa,2010,1,2010-03-01,0
Aguascalientes,Singapur,2010,1,2010-03-01,-0.092466000000000007
Aguascalientes,Suecia,2010,1,2010-03-01,-0.011382
Aguascalientes,Suiza,2010,1,2010-03-01,0
Aguascalientes,Taiwán,2010,1,2010-03-01,3.8320799999999999
Aguascalientes,Uruguay,2010,1,2010-03-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2010,1,2010-03-01,0
Aguascalientes,Otros países,2010,1,2010-03-01,1.9630289999999999
Aguascalientes,Alemania,2010,2,2010-06-01,0.16056699999999999
Aguascalientes,Argentina,2010,2,2010-06-01,-0.099860000000000004
Aguascalientes,Australia,2010,2,2010-06-01,0
Aguascalientes,Austria,2010,2,2010-06-01,0
Aguascalientes,Bélgica,2010,2,2010-06-01,0.255554
Aguascalientes,Brasil,2010,2,2010-06-01,-1.2661720000000001
Aguascalientes,Canadá,2010,2,2010-06-01,1.0432359999999998
Aguascalientes,Chile,2010,2,2010-06-01,0
Aguascalientes,"China, República Popular de",2010,2,2010-06-01,0
Aguascalientes,Colombia,2010,2,2010-06-01,0.10773300000000001
Aguascalientes,"Corea, República de",2010,2,2010-06-01,0.81940000000000002
Aguascalientes,Dinamarca,2010,2,2010-06-01,0
Aguascalientes,Ecuador,2010,2,2010-06-01,0
Aguascalientes,El Salvador,2010,2,2010-06-01,0
Aguascalientes,España,2010,2,2010-06-01,8.9868269999999981
Aguascalientes,Estados Unidos de América,2010,2,2010-06-01,6.8531569999999986
Aguascalientes,Francia,2010,2,2010-06-01,1.0709599999999999
Aguascalientes,Guatemala,2010,2,2010-06-01,0
Aguascalientes,Hong Kong,2010,2,2010-06-01,0
Aguascalientes,India,2010,2,2010-06-01,0
Aguascalientes,Italia,2010,2,2010-06-01,-34.962606619999995
Aguascalientes,Japón,2010,2,2010-06-01,-15.996217
Aguascalientes,Luxemburgo,2010,2,2010-06-01,0
Aguascalientes,Nicaragua,2010,2,2010-06-01,0
Aguascalientes,Países Bajos,2010,2,2010-06-01,0
Aguascalientes,Panamá,2010,2,2010-06-01,0
Aguascalientes,Perú,2010,2,2010-06-01,0
Aguascalientes,Portugal,2010,2,2010-06-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2010,2,2010-06-01,0.61605699999999997
Aguascalientes,República Checa,2010,2,2010-06-01,0.0074669999999999997
Aguascalientes,Singapur,2010,2,2010-06-01,0
Aguascalientes,Suecia,2010,2,2010-06-01,0.13423399999999999
Aguascalientes,Suiza,2010,2,2010-06-01,0
Aguascalientes,Taiwán,2010,2,2010-06-01,2.2144049999999997
Aguascalientes,Uruguay,2010,2,2010-06-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2010,2,2010-06-01,0
Aguascalientes,Otros países,2010,2,2010-06-01,0.042910000000000004
Aguascalientes,Alemania,2010,3,2010-09-01,2.4774019999999992
Aguascalientes,Argentina,2010,3,2010-09-01,0.248942
Aguascalientes,Australia,2010,3,2010-09-01,0
Aguascalientes,Austria,2010,3,2010-09-01,0
Aguascalientes,Bélgica,2010,3,2010-09-01,0
Aguascalientes,Brasil,2010,3,2010-09-01,-0.062488000000000002
Aguascalientes,Canadá,2010,3,2010-09-01,-0.122934
Aguascalientes,Chile,2010,3,2010-09-01,0
Aguascalientes,"China, República Popular de",2010,3,2010-09-01,0
Aguascalientes,Colombia,2010,3,2010-09-01,0
Aguascalientes,"Corea, República de",2010,3,2010-09-01,1.755917
Aguascalientes,Dinamarca,2010,3,2010-09-01,0.00044099999999999999
Aguascalientes,Ecuador,2010,3,2010-09-01,0
Aguascalientes,El Salvador,2010,3,2010-09-01,0
Aguascalientes,España,2010,3,2010-09-01,0.17652399999999999
Aguascalientes,Estados Unidos de América,2010,3,2010-09-01,3.8512989999999987
Aguascalientes,Francia,2010,3,2010-09-01,-0.13278900000000002
Aguascalientes,Guatemala,2010,3,2010-09-01,0
Aguascalientes,Hong Kong,2010,3,2010-09-01,0
Aguascalientes,India,2010,3,2010-09-01,0
Aguascalientes,Italia,2010,3,2010-09-01,0
Aguascalientes,Japón,2010,3,2010-09-01,41.331027000000006
Aguascalientes,Luxemburgo,2010,3,2010-09-01,0
Aguascalientes,Nicaragua,2010,3,2010-09-01,0
Aguascalientes,Países Bajos,2010,3,2010-09-01,0
Aguascalientes,Panamá,2010,3,2010-09-01,1.49133
Aguascalientes,Perú,2010,3,2010-09-01,0
Aguascalientes,Portugal,2010,3,2010-09-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2010,3,2010-09-01,0.56763399999999997
Aguascalientes,República Checa,2010,3,2010-09-01,-0.151697
Aguascalientes,Singapur,2010,3,2010-09-01,0
Aguascalientes,Suecia,2010,3,2010-09-01,0.095666000000000001
Aguascalientes,Suiza,2010,3,2010-09-01,0
Aguascalientes,Taiwán,2010,3,2010-09-01,3.7010969999999999
Aguascalientes,Uruguay,2010,3,2010-09-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2010,3,2010-09-01,0
Aguascalientes,Otros países,2010,3,2010-09-01,-0.073775999999999994
Aguascalientes,Alemania,2010,4,2010-12-01,-2.3243469999999999
Aguascalientes,Argentina,2010,4,2010-12-01,-4.2706739999999996
Aguascalientes,Australia,2010,4,2010-12-01,0
Aguascalientes,Austria,2010,4,2010-12-01,0
Aguascalientes,Bélgica,2010,4,2010-12-01,0.0020479999999999999
Aguascalientes,Brasil,2010,4,2010-12-01,-0.019463000000000001
Aguascalientes,Canadá,2010,4,2010-12-01,0.90220500000000003
Aguascalientes,Chile,2010,4,2010-12-01,0
Aguascalientes,"China, República Popular de",2010,4,2010-12-01,0
Aguascalientes,Colombia,2010,4,2010-12-01,0.015280999999999999
Aguascalientes,"Corea, República de",2010,4,2010-12-01,0
Aguascalientes,Dinamarca,2010,4,2010-12-01,0
Aguascalientes,Ecuador,2010,4,2010-12-01,0
Aguascalientes,El Salvador,2010,4,2010-12-01,0
Aguascalientes,España,2010,4,2010-12-01,1.067429
Aguascalientes,Estados Unidos de América,2010,4,2010-12-01,7.847455000000001
Aguascalientes,Francia,2010,4,2010-12-01,-0.34872799999999948
Aguascalientes,Guatemala,2010,4,2010-12-01,0
Aguascalientes,Hong Kong,2010,4,2010-12-01,0
Aguascalientes,India,2010,4,2010-12-01,0
Aguascalientes,Italia,2010,4,2010-12-01,51.84501126
Aguascalientes,Japón,2010,4,2010-12-01,-34.338417999999997
Aguascalientes,Luxemburgo,2010,4,2010-12-01,0
Aguascalientes,Nicaragua,2010,4,2010-12-01,0
Aguascalientes,Países Bajos,2010,4,2010-12-01,0.114588
Aguascalientes,Panamá,2010,4,2010-12-01,-1.544324
Aguascalientes,Perú,2010,4,2010-12-01,0
Aguascalientes,Portugal,2010,4,2010-12-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2010,4,2010-12-01,0.68514800000000009
Aguascalientes,República Checa,2010,4,2010-12-01,-0.368502
Aguascalientes,Singapur,2010,4,2010-12-01,0
Aguascalientes,Suecia,2010,4,2010-12-01,0
Aguascalientes,Suiza,2010,4,2010-12-01,0
Aguascalientes,Taiwán,2010,4,2010-12-01,12.015948999999999
Aguascalientes,Uruguay,2010,4,2010-12-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2010,4,2010-12-01,0
Aguascalientes,Otros países,2010,4,2010-12-01,0.13566699999999998
Aguascalientes,Alemania,2011,1,2011-03-01,-1.7416919999999996
Aguascalientes,Argentina,2011,1,2011-03-01,0
Aguascalientes,Australia,2011,1,2011-03-01,0
Aguascalientes,Austria,2011,1,2011-03-01,0
Aguascalientes,Bélgica,2011,1,2011-03-01,0
Aguascalientes,Brasil,2011,1,2011-03-01,0.033777000000000001
Aguascalientes,Canadá,2011,1,2011-03-01,0.53013899999999992
Aguascalientes,Chile,2011,1,2011-03-01,0
Aguascalientes,"China, República Popular de",2011,1,2011-03-01,0
Aguascalientes,Colombia,2011,1,2011-03-01,0.0025849999999999996
Aguascalientes,"Corea, República de",2011,1,2011-03-01,0
Aguascalientes,Dinamarca,2011,1,2011-03-01,0
Aguascalientes,Ecuador,2011,1,2011-03-01,0
Aguascalientes,El Salvador,2011,1,2011-03-01,0
Aguascalientes,España,2011,1,2011-03-01,-1.2322619999999995
Aguascalientes,Estados Unidos de América,2011,1,2011-03-01,16.857602160000003
Aguascalientes,Francia,2011,1,2011-03-01,-4.6047760000000002
Aguascalientes,Guatemala,2011,1,2011-03-01,0
Aguascalientes,Hong Kong,2011,1,2011-03-01,0
Aguascalientes,India,2011,1,2011-03-01,0
Aguascalientes,Italia,2011,1,2011-03-01,0
Aguascalientes,Japón,2011,1,2011-03-01,232.32388600000004
Aguascalientes,Luxemburgo,2011,1,2011-03-01,0
Aguascalientes,Nicaragua,2011,1,2011-03-01,0.34790490999999996
Aguascalientes,Países Bajos,2011,1,2011-03-01,-0.0001360000000000007
Aguascalientes,Panamá,2011,1,2011-03-01,18.564378999999999
Aguascalientes,Perú,2011,1,2011-03-01,0
Aguascalientes,Portugal,2011,1,2011-03-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2011,1,2011-03-01,0.29447846999999999
Aguascalientes,República Checa,2011,1,2011-03-01,-0.37827100000000002
Aguascalientes,Singapur,2011,1,2011-03-01,-0.073563000000000003
Aguascalientes,Suecia,2011,1,2011-03-01,0
Aguascalientes,Suiza,2011,1,2011-03-01,0
Aguascalientes,Taiwán,2011,1,2011-03-01,-0.038052000000000002
Aguascalientes,Uruguay,2011,1,2011-03-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2011,1,2011-03-01,0.041452999999999997
Aguascalientes,Otros países,2011,1,2011-03-01,1.4432123799999999
Aguascalientes,Alemania,2011,2,2011-06-01,1.1355310000000001
Aguascalientes,Argentina,2011,2,2011-06-01,0
Aguascalientes,Australia,2011,2,2011-06-01,0
Aguascalientes,Austria,2011,2,2011-06-01,0
Aguascalientes,Bélgica,2011,2,2011-06-01,0.64856599999999998
Aguascalientes,Brasil,2011,2,2011-06-01,-0.19641500000000001
Aguascalientes,Canadá,2011,2,2011-06-01,1.3685900000000002
Aguascalientes,Chile,2011,2,2011-06-01,0
Aguascalientes,"China, República Popular de",2011,2,2011-06-01,0
Aguascalientes,Colombia,2011,2,2011-06-01,-0.00056899999999999995
Aguascalientes,"Corea, República de",2011,2,2011-06-01,9.1022359999999995
Aguascalientes,Dinamarca,2011,2,2011-06-01,0
Aguascalientes,Ecuador,2011,2,2011-06-01,0
Aguascalientes,El Salvador,2011,2,2011-06-01,0
Aguascalientes,España,2011,2,2011-06-01,8.1482749999999999
Aguascalientes,Estados Unidos de América,2011,2,2011-06-01,-21.677632580000004
Aguascalientes,Francia,2011,2,2011-06-01,16.962144000000002
Aguascalientes,Guatemala,2011,2,2011-06-01,0
Aguascalientes,Hong Kong,2011,2,2011-06-01,0
Aguascalientes,India,2011,2,2011-06-01,0
Aguascalientes,Italia,2011,2,2011-06-01,0.003875
Aguascalientes,Japón,2011,2,2011-06-01,-85.99072000000001
Aguascalientes,Luxemburgo,2011,2,2011-06-01,0
Aguascalientes,Nicaragua,2011,2,2011-06-01,0
Aguascalientes,Países Bajos,2011,2,2011-06-01,0
Aguascalientes,Panamá,2011,2,2011-06-01,61.475659
Aguascalientes,Perú,2011,2,2011-06-01,0
Aguascalientes,Portugal,2011,2,2011-06-01,0
Aguascalientes,Reino Unido de la Gran Bretaña e Irlanda del Norte,2011,2,2011-06-01,0.001432000000000004
Aguascalientes,República Checa,2011,2,2011-06-01,-0.096421999999999994
Aguascalientes,Singapur,2011,2,2011-06-01,-0.036655
Aguascalientes,Suecia,2011,2,2011-06-01,0
Aguascalientes,Suiza,2011,2,2011-06-01,0
Aguascalientes,Taiwán,2011,2,2011-06-01,-0.012534999999999999
Aguascalientes,Uruguay,2011,2,2011-06-01,0
Aguascalientes,"Venezuela, República Bolivariana de",2011,2,2011-06-01,0
Aguascalientes,Otros países,2011,2,2011-06-01,6.2796299999999992
Aguascalientes,Alemania,2011,3,2011-09-01,0.501799
Aguascalientes,Argentina,2011,3,2011-09-01,0
Aguascalientes,Australia,2011,3,2011-09-01,0
Aguascalientes,Austria,2011,3,2011-09-01,0
Aguascalientes,Bélgica,2011,3,2011-09-01,0
Aguascalientes,Brasil,2011,3,2011-09-01,-0.31524200000000002
Aguascalientes,Canadá,2011,3,2011-09-01,-0.22118099999999999
Aguascalientes,Chile,2011,3,2011-09-01,0
Aguascalientes,"China, República Popular de",2011,3,2011-09-01,0
Aguascalientes,Colombia,2011,3,2011-09-01,-0.00013799999999999999
Aguascalientes,"Corea, República de",2011,3,2011-09-01,0
Aguascalientes,Dinamarca,2011,3,2011-09-01,0
Aguascalientes,Ecuador,2011,3,2011-09-01,0
Aguascalientes,El Salvador,2011,3,2011-09-01,0
Aguascalientes,España,2011,3,2011-09-01,0.14556900000000006
Aguascalientes,Estados Unidos de América,2011,3,2011-09-01,13.565726
Aguascalientes,Francia,2011,3,2011-09-01,-2.1029089999999995
Aguascalientes,Guatemala,2011,3,2011-09-01,0
Aguascalientes,Hong Kong,2011,3,2011-09-01,0
Aguascalientes,India,2011,3,2011-09-01,0
